Band, Fits-Object, Tau, V, Num_Obs, Mu_Bright 
All 	C2	359	3.98993764608196	-2.9921765762322545	658	21.06362252496183
z	C2	359	0.0003900005792137895	-2.008450839100426	269	19.747023582458496
z	C2	359	0.00015279468719892053	-2.0102267439044237	269	19.747023582458496
z	C2	359	0.00041762600814808327	-2.008359679379837	269	19.747023582458496
z	C2	359	9.384044592397611e-05	-2.010727160206616	269	19.747023582458496
z	C2	359	0.0004958564693134659	-2.0097778087849845	269	19.747023582458496
z	C2	359	0.0006414483500196844	-2.009124886253961	269	19.747023582458496
z	C2	359	0.0007387960510069208	-2.0088562118583826	269	19.747023582458496
z	C2	359	0.001223351683534834	-2.0052039720625454	269	19.747023582458496
z	C2	359	0.00039785878801408374	-2.0104271198080292	269	19.747023582458496
z	C2	359	0.0002865621986412603	-2.006180036669412	269	19.747023582458496
z	C2	359	0.0008056877325041834	-2.0082795452691626	269	19.747023582458496
z	C2	359	0.0005625865049675993	-2.008092984522942	269	19.747023582458496
z	C2	359	0.00023849120806147817	-2.0099975577271794	269	19.747023582458496
z	C2	359	0.0008917823271010206	-2.0076992328351895	269	19.747023582458496
z	C2	359	0.00018080208410398146	-2.0118996348655185	269	19.747023582458496
z	C2	359	0.000724170177267729	-2.009294451831791	269	19.747023582458496
z	C2	359	0.0005057977091413313	-2.010195198007389	269	19.747023582458496
z	C2	359	3.1752031896759014e-05	-2.009174194931522	269	19.747023582458496
z	C2	359	0.0007455164827627012	-2.005178450502358	269	19.747023582458496
z	C2	359	0.00022077396023914564	-2.0065272024094947	269	19.747023582458496
z	C2	359	0.0005257236896452772	-2.0060021383512354	269	19.747023582458496
z	C2	359	0.0003807508070067661	-2.0115916085743626	269	19.747023582458496
z	C2	359	0.0003640179441633945	-2.0047438959749364	269	19.747023582458496
z	C2	359	0.0001088985028051409	-2.00927777085172	269	19.747023582458496
z	C2	359	0.000525906276172796	-2.0118495189385666	269	19.747023582458496
z	C2	359	0.00024764680817271345	-2.0105114036278415	269	19.747023582458496
z	C2	359	0.00043131999615675376	-2.0076842588840056	269	19.747023582458496
z	C2	359	0.0001954612783948012	-2.00686903225387	269	19.747023582458496
z	C2	359	0.0006513836736240508	-2.0105609244065934	269	19.747023582458496
z	C2	359	0.0002040664919676083	-2.010814102926851	269	19.747023582458496
z	C2	359	0.0001419855508690282	-2.0058827509149597	269	19.747023582458496
z	C2	359	0.00022422662452645237	-2.0103508404402772	269	19.747023582458496
z	C2	359	0.00021934799073691433	-2.0077762630340406	269	19.747023582458496
z	C2	359	0.0002757049367593245	-2.010251821157198	269	19.747023582458496
z	C2	359	0.00016056994326751894	-2.015325786131497	269	19.747023582458496
z	C2	359	0.0006182169568884066	-2.008241308422973	269	19.747023582458496
z	C2	359	8.67509831204566e-06	-2.008061010680144	269	19.747023582458496
z	C2	359	8.231531968751898e-05	-2.011289418490422	269	19.747023582458496
z	C2	359	3.5482187227958706e-07	-2.00592535888278	269	19.747023582458496
z	C2	359	0.0006958971293282643	-2.0077908918006098	269	19.747023582458496
